city_id,country,district_id,latitude,longitude,name,nr_hotels
1810561,de,520,50.9468075923246,6.94167602877685,Mediapark,2
1810561,de,521,50.9274231285331,6.94379244759452,Neustadt-Süd,17
1810561,de,522,50.8573138308576,7.09002122282982,Porz-Wahn,1
1810561,de,524,50.8912138475116,6.99653605005056,Rodenkirchen,9
1810561,de,525,50.917119970103,6.92892644687837,Sülz,1
1810561,de,529,50.8615139800968,7.10374203065413,Wahnheide,9
1829149,de,541,48.1334959328008,11.563797919039,Ludwigsvorstadt,125
1829149,de,542,48.1797495949793,11.5229075867762,Moosach,14
1829149,de,543,48.1533306276058,11.5308947623908,Neuhausen - Nymphenburg,23
1829149,de,546,48.1581676557675,11.4662249337953,Pasing - Obermenzing,14
1829149,de,552,48.1380489206739,11.5421047633824,Schwanthalerhöhe,18
1746443,de,559,52.5480163614519,13.3525447802641,Wedding,22
1746443,de,562,52.4359464443891,13.541808460138,Adlershof,3
1746443,de,566,52.4404979109971,13.2862597901472,Steglitz-Zehlendorf,41
1746443,de,567,52.4912505552242,13.2835650444031,Dahlem,1
73635,sg,569,1.30535202321549,103.833985274019,Orchard,42
73635,sg,571,1.30610346491604,103.853950905786,Little India,23
1829149,de,573,48.1369589079662,11.5783243932483,Altstadt-Lehel,41
1829149,de,574,48.1631982197097,11.569765000384,Schwabing-West,10
1829149,de,575,48.1162129807918,11.523663477714,Sendling-Westpark,16
1829149,de,576,48.1861336429432,11.5671634065527,Milbertshofen - Am Hart,15
1829149,de,577,48.1724925216207,11.5921950542904,Schwabing-Freimann,40
1829149,de,578,48.1260577444871,11.6247512817247,Berg am Laim,15
1829149,de,579,48.1282406562188,11.6829254014721,Trudering-Riem,36
1829149,de,582,48.1176921218606,11.48280595893,Hadern,8
1829149,de,585,48.1879064590566,11.4681563515735,Allach-Untermenzing,8
1829149,de,586,48.138212070768,11.5075293362048,Laim,10
1829149,de,587,48.2057746335792,11.540096388151,Feldmoching - Hasenbergl,8
1829149,de,589,48.091355225917,11.5222847542,Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,35
1762397,de,594,51.2246496841308,6.78892452746192,Stadtmitte,79
1762397,de,595,51.2267130549802,6.77363096597899,Altstadt,36
126693,it,596,41.9129368164788,12.5446286266329,Tiburtino,128
126693,it,607,41.8965307331299,12.4307518769389,Aurelio,290
126693,it,608,41.9076813213308,12.4919799348193,Via Veneto,254
111742,it,610,44.5183990494662,11.2810604005704,Borgo Panigale,32
111742,it,614,44.4890406299594,11.3488990764806,Santo Stefano,172
111742,it,616,44.4928692683913,11.3309510577774,Saragozza,191
132007,it,620,45.4345676748875,12.3341920435269,San Marco,508
132007,it,621,45.4434613270699,12.3302136059127,Cannaregio,629
132007,it,622,45.4326048320605,12.3243442008305,Dorsoduro,257
132007,it,623,45.4396862706131,12.325637839478,Santa Croce,227
132007,it,624,45.4379297134045,12.3301832330743,San Polo,277
132007,it,625,45.434910384723,12.3480274833747,Castello,739
1810561,de,626,50.896852868685,7.07681479867517,Eil,3
1810561,de,627,50.9454472475712,6.94555690869149,Neustadt Nord,19
1810561,de,628,50.940130152292,7.00443059313105,Kalk,11
1810561,de,630,50.911656320345,6.94318154712935,Zollstock,6
1810561,de,631,51.0331452330677,6.94634559952536,Merkenich,1
1810561,de,632,50.9262757621516,6.91726827695405,Lindenthal,3
1810561,de,633,50.878594338784,7.10781811456064,Grengel,6
1955538,be,634,50.837362644682,4.3165804099353,Anderlecht,49
1955538,be,635,50.8158532092655,4.42175194654936,Oudergem / Auderghem,7
1955538,be,636,50.8644924151663,4.30044401580356,Sint-Agatha-Berchem,1
1955538,be,638,50.8264327723022,4.3690575641633,Elsene / Ixelles,117
1955538,be,639,50.8347403200078,4.39179280408561,Etterbeek,24
1955538,be,640,50.8692365158343,4.40703770003946,Evere,5
1955538,be,641,50.8185114258642,4.33405638035788,Vorst / Forest,12
1955538,be,642,50.8723212135079,4.31423754264985,Ganshoren,4
1955538,be,644,50.8625785584892,4.3240860223485,Koekelberg,4
1955538,be,645,50.857696528754,4.32839627468049,Sint-Jans-Molenbeek / Molenbeek-Saint-Jean,20
1955538,be,646,50.8304915213395,4.3484726157677,Sint-Gillis / Saint-Gilles,68
1955538,be,647,50.8540000999953,4.36683729750774,Sint-Joost-ten-Node,31
1955538,be,648,50.8608021418198,4.38167659069854,Schaarbeek / Schaerbeek,41
1955538,be,649,50.8457390951102,4.4218907748776,Sint-Lambrechts-Woluwe / Woluwe-Saint-Lambert,17
1955538,be,650,50.8356327777888,4.43087825080748,Sint-Pieters-Woluwe / Woluwe-Saint-Pierre,10
1955538,be,651,50.799922306012,4.35175149931418,Ukkel / Uccle,14
1955538,be,652,50.8035586970039,4.41172374306887,Watermaal-Bosvoorde / Watermael-Boitsfort,6
1953257,be,653,51.2166664576456,4.4078057826914,Antwerp District,464
1953257,be,654,51.195682961271,4.42889923712512,Berchem,15
1953257,be,655,51.2138816704442,4.4391473401116,Borgerhout,14
1953257,be,657,51.2173400742365,4.46532987997708,Deurne,18
1953257,be,659,51.1795478749915,4.35902636480029,Hoboken,4
1953257,be,660,51.2478149300322,4.44375491671912,Merksem,7
1953257,be,661,51.2150115347185,4.41762516300316,Diamond District,23
1953257,be,664,51.2087920544643,4.39475124938939,Het Zuid,40
1958757,be,668,51.0382825340052,3.76391820518186,Gentbrugge,2
1958757,be,670,51.0360750819727,3.74327821565613,Ledeberg,2
1958757,be,671,51.0736103207015,3.68318102141342,Mariakerke,5
1958757,be,677,51.0823216959547,3.71012788847498,Wondelgem,3
1958757,be,678,51.0071613400024,3.70669243244646,Zwijnaarde,3
1762397,de,679,51.1833164487834,6.86599402412034,Hassels,9
1762397,de,680,51.2428914255396,6.73318613226694,Lörick,8
1762397,de,681,51.2195790416536,6.77601909499366,Karlstadt,17
1785434,de,686,53.5668231262877,9.91135777522167,Bahrenfeld,10
1785434,de,687,53.5021161532556,10.0075605076555,Wilhelmsburg,9
1785434,de,690,53.6351162766752,9.9210626849454,Schnelsen,8
